URL	IP	CATEGORY	BROWSER	DATE	CUSTOMER_ID	OS
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:50:35	138	Windows 8
http://localhost/store/	10.10.10.10		Firefox{58.0}	2018-02-15 15:50:47	0	Windows 8
http://localhost/store/	10.10.10.10		Firefox{58.0}	2018-02-15 15:50:59	0	Windows 8
http://localhost/store/	10.10.10.10		Firefox{58.0}	2018-02-15 15:51:41	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:51:49	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:53:04	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:53:36	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:53:46	138	Windows 8
http://localhost/store/	10.10.10.10		Firefox{58.0}	2018-02-15 15:55:45	0	Windows 8
http://localhost/store/store/nagender	10.10.10.10	nagender	Chrome{64.0.3282.167}	2018-02-15 15:56:25	138	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-15 15:56:31	138	Windows 8
http://localhost/store/store/2nd-admin	10.10.10.10	2nd-admin	Chrome{64.0.3282.167}	2018-02-15 15:56:34	138	Windows 8
http://localhost/store/	10.10.10.10		Firefox{58.0}	2018-02-15 17:05:46	0	Windows 8
http://localhost/store/Home/index	10.10.10.10	index	Firefox{58.0}	2018-02-15 17:10:45	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 11:18:36	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 11:39:08	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 11:39:53	0	Windows 8
http://localhost/store/autocomplete	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 11:39:53	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 11:47:53	0	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 12:40:58	0	Windows 8
http://localhost/store/c/blazers%20and%20coats_2/36	10.10.10.10	blazers%20and%20coats_2	Chrome{64.0.3282.167}	2018-02-16 12:41:09	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 12:41:11	0	Windows 8
http://localhost/store/	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 13:04:27	0	Windows 8
http://localhost/store/stores	10.10.10.10		Chrome{64.0.3282.167}	2018-02-16 13:04:50	0	Windows 8
