URL	IP	Product Name	BROWSER DATE	CUSTOMER_ID
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:06	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:12	0
http://localhost/store/searchString	183.83.85.232	Womens In Category	Chrome{63.0.3239.132}	2018-02-07 15:44:12	0
http://localhost/store/searchString	183.83.85.232	Tops T-Shirts & Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:09	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:10	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
http://localhost/store/searchString	183.83.85.232	T-Shirts In Category	Chrome{63.0.3239.132}	2018-02-07 15:45:11	0
